id,url,title,wiki_intro,generated_intro,title_len,wiki_intro_len,generated_intro_len,prompt,generated_text,prompt_tokens,generated_text_tokens
16261,https://en.wikipedia.org/wiki/Juliana%20Hatfield,Juliana Hatfield,"Juliana Hatfield (born July 27, 1967) is an American musician and singer-songwriter from the Boston area, formerly of the indie rock bands Blake Babies, Some Girls, and The Lemonheads.  She also fronted her own band, The Juliana Hatfield Three, along with bassist Dean Fisher and drummer Todd Philips, which was active in the mid-1990s and again in the mid-2010s.  It was with the Juliana Hatfield Three that she produced her best-charting work, including the critically acclaimed albums Become What You Are (1993) and Whatever, My Love (2015) and the singles ""My Sister"" (1993) and ""Spin the Bottle"" (1994). She has performed and recorded as a solo artist and as one half of Minor Alps with Matthew Caws of Nada Surf. In December 2014, Paste named her cover of the song ""Needle in the Hay"" by Elliott Smith number 10 in a list of the 20 Best Cover Songs of 2014. In 2014, she reformed The Juliana Hatfield Three, announcing the new album Whatever, My Love for 2015. In late December, Stereogum named the album ""one of their most anticipated albums of 2015"", and on January 4, 2015, Consequence of Sound named it ""one of the 50 most anticipated albums of 2015.""","Juliana Hatfield (born July 27, 1967) is an American singer-songwriter. Hatfield is known for her powerful and emotive voice, as well as her eclectic and often experimental music. Hatfield has been a solo artist since the early 1990s, and has released six studio albums. She has also collaborated with a number of other artists, including David Byrne, Elvis Costello, and Tim McGraw.

Hatfield was born in Memphis, Tennessee. She began playing guitar at the age of twelve, and soon began writing her own songs. After graduating from high school in 1985, Hatfield moved to New York City to study music at the Manhattan School of Music. However, she dropped out after only a few months and returned to Memphis.

In 1990, Hatfield released her first album, Orphaned Juliana. The album was largely self-produced and featured sparse acoustic arrangements. It received little attention at the time, but has since been hailed as one of Hatfield's most significant works.

Hatfield's second album, I Never Loved a Man the Way I Love You (1995), was more commercially successful than her first. The album featured more lush arrangements and drew on folk and soul influences. It reached No. 2 on the Billboard 200 chart and spawned two hit singles: ""No One"" and ""The One I Love"".

Hatfield's third album, Folklore (1998), saw a departure from her previous acoustic-based style in favour of a more electric sound. The album",2,203,230,"200 word wikipedia style introduction on 'Juliana Hatfield'
    Juliana Hatfield (born July 27, 1967) is"," an American singer-songwriter. Hatfield is known for her powerful and emotive voice, as well as her eclectic and often experimental music. Hatfield has been a solo artist since the early 1990s, and has released six studio albums. She has also collaborated with a number of other artists, including David Byrne, Elvis Costello, and Tim McGraw.

Hatfield was born in Memphis, Tennessee. She began playing guitar at the age of twelve, and soon began writing her own songs. After graduating from high school in 1985, Hatfield moved to New York City to study music at the Manhattan School of Music. However, she dropped out after only a few months and returned to Memphis.

In 1990, Hatfield released her first album, Orphaned Juliana. The album was largely self-produced and featured sparse acoustic arrangements. It received little attention at the time, but has since been hailed as one of Hatfield's most significant works.

Hatfield's second album, I Never Loved a Man the Way I Love You (1995), was more commercially successful than her first. The album featured more lush arrangements and drew on folk and soul influences. It reached No. 2 on the Billboard 200 chart and spawned two hit singles: ""No One"" and ""The One I Love"".

Hatfield's third album, Folklore (1998), saw a departure from her previous acoustic-based style in favour of a more electric sound. The album",29,300
58024871,https://en.wikipedia.org/wiki/The%20Physician%27s%20Visit,The Physician's Visit,"The Physician's Visit is a 1660-1662 oil painting on a canvas painting by the Dutch artist Jan Steen, now seen in the Apsley House collection in London. Its subject is similar to his The Lovesick Maiden in the Metropolitan Museum of Art from the same era. The painting is a representation of how women were treated when treated by doctors in the 1600s. The painting features several small details and disguised symbolism that may go unnoticed to the common eye, but nevertheless contribute to the painting's meaning. Visual Analysis 
This painting is a visual representation of medical practices that were performed on women in the 1660s. Jan Steen uses very direct facial expressions to show what the people in this painting were feeling. Women in paintings such as this and The Lovesick Maiden  are usually young, pretty and well dressed, while being positioned upward in a chair. The facial expressions in these paintings often had a vacant and senseless look while the doctor takes the woman's pulse. In other similar examples, the doctor may also be looking at the urine sample that an assistant holds up to the light.  The backgrounds of these paintings tend to have elegant paintings on the walls..The woman sitting down on the right is suffering from illness, which during the time was not only hard to identify, but also extremely difficult to treat. Paintings consistently represent women in a fragile, passive, housebound way which was much more of a  male wish, rather than a female reality. Women in these paintings are often presented to be weak, and surrounded by concerned family members.","The Physician's Visit is a 1660-1662 oil on canvas painting by Johannes Vermeer. The painting, now in the Gemäldegalerie Alte Meister, Dresden, is considered one of the greatest masterpieces of Dutch Golden Age painting.

The Physician's Visit was painted in 1660-1662 by Johannes Vermeer and is one of the greatest masterpieces of Dutch Golden Age painting. The painting is a 1660-1662 oil on canvas and is now located in the Gemäldegalerie Alte Meister, Dresden. The painting depicts an interior scene with a physician examining a patient. The patient is reclining on a bed while the physician stands in front of him with a lighted candle in his hand.",3,270,107,"200 word wikipedia style introduction on 'The Physician's Visit'
    The Physician's Visit is a 1660-1662 oil"," on canvas painting by Johannes Vermeer. The painting, now in the Gemäldegalerie Alte Meister, Dresden, is considered one of the greatest masterpieces of Dutch Golden Age painting.

The Physician's Visit was painted in 1660-1662 by Johannes Vermeer and is one of the greatest masterpieces of Dutch Golden Age painting. The painting is a 1660-1662 oil on canvas and is now located in the Gemäldegalerie Alte Meister, Dresden. The painting depicts an interior scene with a physician examining a patient. The patient is reclining on a bed while the physician stands in front of him with a lighted candle in his hand.",31,143
65887801,https://en.wikipedia.org/wiki/Polyglot%20Petition,Polyglot Petition,"The Polyglot Petition for Home Protection was the first world-wide proclamation against the manufacturing and international trade in liquor and drugs as well as the prohibition of legalised vice. It served as a first major campaign to raise public awareness of the need for international agreements on controls for opium and its derivatives. Description of the petition
Addressed to all rulers and nations of the world, this petition to adopt prohibition was written by the American Woman's Christian Temperance Union (WCTU) president Frances Willard in 1884. It was carried across the world by at least four World WCTU missionaries who gathered signatures of nearly eight million people in more than fifty countries. The signatures can be categorized in three basic sections: signatures of individual women, written endorsements of men, and attestations of leaders of groups that had endorsed the petition. The signed petitions from the U.S. (over 750,000) were sent to Mrs. Rebecca C. Shuman in Evanston, Illinois who trimmed and mounted them on white muslin, one-half yard in width and bound with red ribbon on one side and blue ribbon on the other. Signed petitions from Great Britain (350,000 signatories) came in already mounted on cloth in time for presentation to the U.S. president in February 1885. The Polyglot Petition is archived in the Woman's Christian Temperance Union Administration Building in Evanston, Illinois, United States of America.","The Polyglot Petition for Home Protection was a petition started in late 2017 by a coalition of individuals concerned about the rise of nationalism and xenophobia around the world. The petition called for the protection of multilingualism and the promotion of linguistic diversity.

The Polyglot Petition for Home Protection was started in late 2017 by a coalition of individuals concerned about the rise of nationalism and xenophobia around the world. The petition called for the protection of multilingualism and the promotion of linguistic diversity. The goal of the petition was to raise awareness about the importance of preserving and promoting multilingualism, and to call on governments to take action to protect languages and cultures from discrimination and violence.

The Polyglot Petition for Home Protection received a significant amount of support from around the world. The petition was signed by over 100,000 people from over 100 countries, including prominent figures such as Nobel Prize-winning author Toni Morrison and actor George Clooney. The petition also received support from organizations such as Amnesty International and Human Rights Watch, which called on governments to take action to protect languages and cultures from discrimination and violence.

In response to the widespread support the Polyglot Petition for Home Protection has received, several governments have announced plans to take action to protect languages and cultures from discrimination and violence. For example, the French government announced plans to create a new Ministry dedicated to protecting multilingualism and linguistic diversity, while the Italian government announced plans to create a new ministry specifically devoted to protecting minority language rights.",2,227,256,"200 word wikipedia style introduction on 'Polyglot Petition'
    The Polyglot Petition for Home Protection was"," a petition started in late 2017 by a coalition of individuals concerned about the rise of nationalism and xenophobia around the world. The petition called for the protection of multilingualism and the promotion of linguistic diversity.

The Polyglot Petition for Home Protection was started in late 2017 by a coalition of individuals concerned about the rise of nationalism and xenophobia around the world. The petition called for the protection of multilingualism and the promotion of linguistic diversity. The goal of the petition was to raise awareness about the importance of preserving and promoting multilingualism, and to call on governments to take action to protect languages and cultures from discrimination and violence.

The Polyglot Petition for Home Protection received a significant amount of support from around the world. The petition was signed by over 100,000 people from over 100 countries, including prominent figures such as Nobel Prize-winning author Toni Morrison and actor George Clooney. The petition also received support from organizations such as Amnesty International and Human Rights Watch, which called on governments to take action to protect languages and cultures from discrimination and violence.

In response to the widespread support the Polyglot Petition for Home Protection has received, several governments have announced plans to take action to protect languages and cultures from discrimination and violence. For example, the French government announced plans to create a new Ministry dedicated to protecting multilingualism and linguistic diversity, while the Italian government announced plans to create a new ministry specifically devoted to protecting minority language rights.",26,296
6199751,https://en.wikipedia.org/wiki/Thomas%20Welsh%20%28general%29,Thomas Welsh (general),"Thomas Welsh (May 5, 1824 – August 14, 1863) was a soldier in the United States Army during the Mexican–American War and a Union brigadier general during the American Civil War. Early life and career
Thomas Welsh was born in Columbia, Pennsylvania on May 5, 1824, the third of four children born to Charles Welsh and Nancy (Dougherty) Welsh. His father died before his third birthday, and at the age of 8, he left home to work in a nail factory.  Thus began a long series of jobs including farming, factory work and the lumber business, in the towns of Colemanville, Gap, and Bird in Hand, through which he became self-sufficient at an early age.  He attended school only sporadically, attaining the equivalent of four to five years of formal schooling, but was self-taught, and became an educated man. At age 20, Welsh headed west to find work as an itinerant carpenter in Cincinnati, Ohio, and Fort Smith, Arkansas.","Thomas Welsh (May 5, 1824 – August 9, 1881) was a Union general during the American Civil War.

Welsh was born in Greenville, Ohio, in 1824. He attended the United States Military Academy at West Point and graduated in 1846. He was commissioned a second lieutenant in the U.S. Army Corps of Engineers, and served in the Mexican-American War and the American Civil War.

Welsh fought in the Battle of Gettysburg as a captain in the 1st U.S. Artillery Regiment. He was promoted to major and transferred to the 2nd U.S. Artillery Regiment, where he participated in the Battle of Atlanta and the Battle of Franklin. After the war, Welsh served as an aide-de-camp to General John Pope and then served as superintendent of public works for New York City.

Welsh died on August 9, 1881, in Washington, D.C.. He was buried in Arlington National Cemetery.",3,160,143,"200 word wikipedia style introduction on 'Thomas Welsh (general)'
    Thomas Welsh (May 5, 1824 – August"," 9, 1881) was a Union general during the American Civil War.

Welsh was born in Greenville, Ohio, in 1824. He attended the United States Military Academy at West Point and graduated in 1846. He was commissioned a second lieutenant in the U.S. Army Corps of Engineers, and served in the Mexican-American War and the American Civil War.

Welsh fought in the Battle of Gettysburg as a captain in the 1st U.S. Artillery Regiment. He was promoted to major and transferred to the 2nd U.S. Artillery Regiment, where he participated in the Battle of Atlanta and the Battle of Franklin. After the war, Welsh served as an aide-de-camp to General John Pope and then served as superintendent of public works for New York City.

Welsh died on August 9, 1881, in Washington, D.C.. He was buried in Arlington National Cemetery.",27,194
17911538,https://en.wikipedia.org/wiki/Thomas%20Ascol,Thomas Ascol,"Thomas K. (Tom) Ascol is an evangelical Christian pastor, author, and President of Founders Ministries. He is currently the senior pastor of Grace Baptist Church in Cape Coral, Florida, where he has served for 33 years as of May 2019. Biography
Tom Ascol has served as Pastor of Grace Baptist Church since 1986. Prior to moving to Florida, he served as pastor and associate pastor of churches in Texas. He has a B.S. degree in sociology from Texas A&M University (1979) and has also earned the M.Div and Ph.D degrees from Southwestern Baptist Theological Seminary in Ft. Worth, Texas. His major field of study was Baptist Theology. He taught two years as an adjunct professor for New Orleans Baptist Theological Seminary at their Southwest Florida extension. He has also served as adjunct professor of theology for Reformed Theological Seminary  and is a Visiting Professor for their Nicole Institute of Baptist Studies. He teaches adjunctively for the Midwest Center for Theological Studies and Southeastern Baptist Theological Seminary through their Equip Center.","Thomas K. (Tom) Ascol is an evangelical Christian theologian and author. He is the McCormick Professor of Christian Theology at Wheaton College in Wheaton, Illinois, where he also served as chair of the Department of Religion from 1996 to 2006.

Ascol was born in Cleveland, Ohio, on October 12, 1942. He received his B.A. from Wheaton College in 1964 and his M.Div. from McCormick Theological Seminary in 1968. He served as a pastor for nine years before entering academic ministry.

Ascol's work has focused on systematic theology, biblical theology, and Christian apologetics. He is the author of more than a dozen books, including ""Systematic Theology: An Introduction to Biblical Doctrine"" (3rd ed., Zondervan, 2009), ""The Bible Made Easy: A Guide to Reading the Bible for All Its Worth"" (Zondervan, 2002), and ""The Battle for the Bible: How Evangelicals are Reinventing Christianity"" (Zondervan, 2010). He has also written numerous journal articles and contributed chapters to books on theological subjects.

Ascol has been awarded honorary doctorates from Gordon-Conwell Theological Seminary and Brown University. In 2007 he was named a Fellow of the Evangelical Theological Society.",2,170,180,"200 word wikipedia style introduction on 'Thomas Ascol'
    Thomas K. (Tom) Ascol is an evangelical"," Christian theologian and author. He is the McCormick Professor of Christian Theology at Wheaton College in Wheaton, Illinois, where he also served as chair of the Department of Religion from 1996 to 2006.

Ascol was born in Cleveland, Ohio, on October 12, 1942. He received his B.A. from Wheaton College in 1964 and his M.Div. from McCormick Theological Seminary in 1968. He served as a pastor for nine years before entering academic ministry.

Ascol's work has focused on systematic theology, biblical theology, and Christian apologetics. He is the author of more than a dozen books, including ""Systematic Theology: An Introduction to Biblical Doctrine"" (3rd ed., Zondervan, 2009), ""The Bible Made Easy: A Guide to Reading the Bible for All Its Worth"" (Zondervan, 2002), and ""The Battle for the Bible: How Evangelicals are Reinventing Christianity"" (Zondervan, 2010). He has also written numerous journal articles and contributed chapters to books on theological subjects.

Ascol has been awarded honorary doctorates from Gordon-Conwell Theological Seminary and Brown University. In 2007 he was named a Fellow of the Evangelical Theological Society.",27,264
28764708,https://en.wikipedia.org/wiki/Origins%20of%20Lahore,Origins of Lahore,"A legend based on oral traditions holds that Lahore, known in ancient times as Nokhar (City of Lava in Sanskrit),
was founded by Prince Lava,
the son of Goddess Sita and Lord Rama; Kasur was founded by his twin brother Prince Kusha.
To this day, Lahore Fort has a vacant Lava temple dedicated to Lava (also pronounced Loh, hence Loh-awar or ""The Fort of Loh""). The oldest authentic document about Lahore was written anonymously in 982.  It is called Hudud-i-Alam (The Regions of the World).  In 1927 it was translated into English by Vladimir Fedorovich Minorsky and published in Lahore.  In this document, Lahore is referred to as a small shehr (city) with ""impressive temples, large markets and huge orchards."" It refers to ""two major markets around which dwellings exist,"" and it also mentions ""the mud walls that enclose these two dwellings to make it one."" The original document is currently held in the British Museum. Lahore was called by different names throughout history.  To date there is no conclusive evidence as to when it was founded.  Some historians trace the history of the city as far back as 4000 years ago. However, historically, it has been proved that Lahore is at least 2,000 years old. Lying on the main trade and invasion routes to South Asia, Lahore has been ruled and plundered by a number of dynasties and hordes. Ganga Ram is regarded as ""the father of modern Lahore"".","A legend based on oral traditions holds that Lahore was founded by a Hindu Raja named Lakhvi and that it was originally known as Lakhimpur. The city may have originated as a military post to monitor the border between the Punjab and Sindh provinces. Lahore reached its present form in 1765 following the merger of the two small villages of Lahori and Purana Qila. Lahore became the capital of the Sikh Empire after its victory over the Mughals in the Battle of Sobraon in 1799.

Lahore is Pakistan's most populous city and its cultural, commercial, and political centre. It is also home to Pakistan's National Museum, which contains a significant collection of ancient Indian and Islamic art. The city has a number of colleges and universities, including the renowned Punjab University and Quaid-e-Azam University. Lahore is also home to Pakistan's second-largest metropolitan area, which includes the districts of Sheikhupura, Rahim Yar Khan, Gujranwala, Sialkot, and Rawalpindi.",3,242,155,"200 word wikipedia style introduction on 'Origins of Lahore'
    A legend based on oral traditions holds"," that Lahore was founded by a Hindu Raja named Lakhvi and that it was originally known as Lakhimpur. The city may have originated as a military post to monitor the border between the Punjab and Sindh provinces. Lahore reached its present form in 1765 following the merger of the two small villages of Lahori and Purana Qila. Lahore became the capital of the Sikh Empire after its victory over the Mughals in the Battle of Sobraon in 1799.

Lahore is Pakistan's most populous city and its cultural, commercial, and political centre. It is also home to Pakistan's National Museum, which contains a significant collection of ancient Indian and Islamic art. The city has a number of colleges and universities, including the renowned Punjab University and Quaid-e-Azam University. Lahore is also home to Pakistan's second-largest metropolitan area, which includes the districts of Sheikhupura, Rahim Yar Khan, Gujranwala, Sialkot, and Rawalpindi.",25,215
1777797,https://en.wikipedia.org/wiki/Crimean%20Goths,Crimean Goths,"Crimean Goths were Greuthungi-Gothic tribes who remained in the lands around the Black Sea, especially in Crimea. They were the least-impactful on the fate of Europe and the longest-lasting of the Gothic communities. Their existence is well attested through the ages though the exact period when they ceased to exist as a distinct culture is unknown; as with the Goths in general, they may have been diffused with the surrounding peoples. In the Fourth Turkish letter by Ogier Ghiselin de Busbecq, they are described as ""a warlike people, who to this day inhabit many villages"" though in the 5th century, Theodoric the Great failed to rouse Crimean Goths to support his war in Italy. At the time, it was customary to refer to a wide range of Germanic tribes as ""Goths"", so the exact ethnic origin of the Germanic peoples in Crimea is a subject of debate. Aside from textual reports of the existence of the Goths in Crimea, both first and second hand, from as early as 850, numerous archaeological examples also exist, including the ruins of the former capital city of the Crimean Goths: Doros, or Mangup as it is now known. On top of this, there are numerous articles of jewelry, weaponry, shields, buttons, pins, and small personal artifacts on display in museums in Crimea and in the British Museum which have led to a better understanding of the Gothic Kingdom.","Crimean Goths were Greuthungi-Gothic tribes who remained in Crimea after the fall of the Western Roman Empire. They are thought to have assimilated with the locals, and their descendants are today known as Crimean Tatars.

The Greuthungi-Gothic tribes were a group of Germanic people who lived in what is now southern Russia, Ukraine, and Belarus in the 4th century AD. They were closely related to the Goths, who lived in present-day Germany and Denmark. After the fall of the Western Roman Empire in 476 AD, the Greuthungi-Gothic tribes remained in Crimea, which was part of the Eastern Roman Empire.

The Crimean Goths were closely related to the Ostrogoths, who lived in present-day Italy and Spain. The Crimean Goths were also closely related to the Visigoths, who lived in present-day France and Portugal.

The Crimean Goths were initially defeated by the Byzantine Empire, but they later defeated the Byzantine Empire and became independent rulers. The Crimean Goths ruled Crimea for more than 400 years. The Crimean Goths were eventually conquered by the Ottoman Empire in 1475 AD.",2,234,173,"200 word wikipedia style introduction on 'Crimean Goths'
    Crimean Goths were Greuthungi-Gothic tribes who remained"," in Crimea after the fall of the Western Roman Empire. They are thought to have assimilated with the locals, and their descendants are today known as Crimean Tatars.

The Greuthungi-Gothic tribes were a group of Germanic people who lived in what is now southern Russia, Ukraine, and Belarus in the 4th century AD. They were closely related to the Goths, who lived in present-day Germany and Denmark. After the fall of the Western Roman Empire in 476 AD, the Greuthungi-Gothic tribes remained in Crimea, which was part of the Eastern Roman Empire.

The Crimean Goths were closely related to the Ostrogoths, who lived in present-day Italy and Spain. The Crimean Goths were also closely related to the Visigoths, who lived in present-day France and Portugal.

The Crimean Goths were initially defeated by the Byzantine Empire, but they later defeated the Byzantine Empire and became independent rulers. The Crimean Goths ruled Crimea for more than 400 years. The Crimean Goths were eventually conquered by the Ottoman Empire in 1475 AD.",32,230
41907664,https://en.wikipedia.org/wiki/Postcoital%20bleeding,Postcoital bleeding,"Postcoital bleeding is bleeding from the vagina after sexual intercourse and may or may not be associated with pain. The bleeding can be from the uterus, cervix, vagina and other tissue or organs located near the vagina. Postcoital bleeding can be one of the first indications of cervical cancer. There are other reasons why vaginal bleeding may occur after intercourse. Some people will bleed after intercourse for the first time but others will not. The hymen may bleed if it is stretched since it is thin tissue. Other activities may have an effect on the vagina such as sports and tampon use. Postcoital bleeding may stop without treatment. In some instances, postcoital bleeding may resemble menstrual irregularities. Postcoital bleeding may occur throughout pregnancy. The presence of cervical polyps may result in postcoital bleeding during pregnancy because the tissue of the polyps is more easily damaged. Postcoital bleeding can be due to trauma after consensual and non-consensual sexual intercourse. A diagnosis to determine the cause will include obtaining a medical history and assessing the symptoms. Treatment is not always necessary.","Postcoital bleeding is bleeding from the vagina or anus after sexual intercourse. It is usually light and lasts for a few minutes. Most times, it is not a sign of any serious problem.

Postcoital bleeding can occur from a variety of causes, including the use of birth control pills, testosterone therapy, and other medications. It can also be due to a vaginal infection, a break in the skin of the vagina or anus, or an abnormal clot. If postcoital bleeding is severe or persists, it may be a sign of a more serious problem.

If postcoital bleeding is causing problems such as pain, discomfort, or infection, it should be checked by a doctor. If postcoital bleeding is minor and does not cause any problems, there is no need to worry.",2,179,128,"200 word wikipedia style introduction on 'Postcoital bleeding'
    Postcoital bleeding is bleeding from the vagina"," or anus after sexual intercourse. It is usually light and lasts for a few minutes. Most times, it is not a sign of any serious problem.

Postcoital bleeding can occur from a variety of causes, including the use of birth control pills, testosterone therapy, and other medications. It can also be due to a vaginal infection, a break in the skin of the vagina or anus, or an abnormal clot. If postcoital bleeding is severe or persists, it may be a sign of a more serious problem.

If postcoital bleeding is causing problems such as pain, discomfort, or infection, it should be checked by a doctor. If postcoital bleeding is minor and does not cause any problems, there is no need to worry.",26,154
57442007,https://en.wikipedia.org/wiki/Calcinus%20laevimanus,Calcinus laevimanus,"Calcinus laevimanus is a species of hermit crab in the genus Calcinus found in the Indo-West Pacific region, the type locality being Hawaii. It is also known as the blue-eyed hermit crab, zebra hermit crab, dwarf zebra hermit crab, left-handed hermit crab, Hawaiian reef hermit and other similar names. Description
The anterior part of this crab is calcified while the posterior part, protected by the shell it inhabits, is not. The total length is up to  with a shield length of up to , with males usually being larger than females. The eyestalks are long and slender, and inflated at the base. The left cheliped (claw) is much larger than the right one. The propodus (penultimate joint) is smooth and shiny, the finger and thumb having spoon-shaped, calcified tips. The general colour of the carapace is brown to grey. The eye stalks are blue at the base and orange distally. The first pair of antennae have blue bases and orange tips and the second pair are entirely orange. The chelipeds are purplish-brown, the fingertips being white. The walking legs are orangish-brown with white tips.","Calcinus laevimanus is a species of hermit crab that lives in the Atlantic Ocean. It is the only species in its genus.

The shell of Calcinus laevimanus is a light-colored, translucent, and elongated oval shape. The carapace is covered with small bumps and has a ridge running the length of its back. The claws are short and narrow. The abdomen is large and has a pointed end. The legs are short and stubby.

The diet of Calcinus laevimanus consists mainly of small crabs and worms.",2,184,83,"200 word wikipedia style introduction on 'Calcinus laevimanus'
    Calcinus laevimanus is a species of hermit"," crab that lives in the Atlantic Ocean. It is the only species in its genus.

The shell of Calcinus laevimanus is a light-colored, translucent, and elongated oval shape. The carapace is covered with small bumps and has a ridge running the length of its back. The claws are short and narrow. The abdomen is large and has a pointed end. The legs are short and stubby.

The diet of Calcinus laevimanus consists mainly of small crabs and worms.",33,108
40417230,https://en.wikipedia.org/wiki/Mitch%20Grigg,Mitch Grigg,"Mitch Grigg (born 2 January 1993) is a former professional Australian rules footballer who played for the Adelaide Football Club in the Australian Football League (AFL). He was recruited from Norwood Football Club in the South Australian National Football League (SANFL) with selection 41 in the 2011 national draft. He won the Magarey Medal in 2017 and 2018 playing for the Norwood Football Club making him the first player born in 1993 to receive the Magarey Medal. AFL career
Grigg did not play an AFL game in 2012, instead playing for the  senior and reserves sides in the SANFL. He made his debut late the next season, in round 17 against , after showing strong form in the SANFL. In five games in 2013 he averaged an impressive 16 possessions, returning to Norwood for the finals where he helped them to a premiership. He also re-signed with the club for two years.","Mitch Grigg (born 2 January 1993) is an Australian professional racing cyclist, who currently rides for UCI WorldTeam .

Mitch Grigg was born in Sydney, New South Wales, Australia on 2 January 1993. He began cycling at the age of 10, and turned professional in 2013. He has won six stages of the Tour de France and one stage of the Vuelta a España.",2,152,63,"200 word wikipedia style introduction on 'Mitch Grigg'
    Mitch Grigg (born 2 January 1993) is"," an Australian professional racing cyclist, who currently rides for UCI WorldTeam .

Mitch Grigg was born in Sydney, New South Wales, Australia on 2 January 1993. He began cycling at the age of 10, and turned professional in 2013. He has won six stages of the Tour de France and one stage of the Vuelta a España.",27,73
32692823,https://en.wikipedia.org/wiki/Digital%20Revolution%20Studios,Digital Revolution Studios,"{{Infobox company
|name     = Digital Revolution Studios
|logo     =
|caption  =
|type             = Private
|foundation       = |location_city    = Van Nuys, California
|location_country = U.S.
|key_people       = Craig Tanner, PresidentGina Tanner''', CEOWayan Palmieri, CTO
|num_employees    = 14
|industry         =Entertainment
|homepage         = digitalrevolutionstudios.com
}}Digital Revolution Studios' is a Van Nuys, California based company specializing in high-definition stereoscopic digital 3D. Digital Revolution Studios was started by Oscar nominated and Emmy winning producer Craig Tanner, who gained a reputation in the stereoscopic industry for his work as  Visual Effects Editor of the landmark 3D film, Avatar. Notable Productions
Due partially to the company's early involvement in the new medium of 3D television programming, including a number of shows made for 3net the first 24-hour 3D channel, Digital Revolution Studios achieved a number of ""firsts"" with their productions.","{{Infobox company
|name     = Digital Revolution Studios

|image =
 |caption =

Digital Revolution Studios is an American video game developer based in Bellevue, Washington. The company was founded in 2003 by Curt Schilling and was acquired by Activision Blizzard in 2009. It is best known for its work on the ""Call of Duty"" series.

Digital Revolution Studios has developed numerous video games, including the ""Call of Duty"" series, ""Destiny"", ""Halo 5"", ""World of Warcraft"", and ""Diablo 3"".",3,177,77,"200 word wikipedia style introduction on 'Digital Revolution Studios'
    {{Infobox company
|name     ="," Digital Revolution Studios

|image =
 |caption =

Digital Revolution Studios is an American video game developer based in Bellevue, Washington. The company was founded in 2003 by Curt Schilling and was acquired by Activision Blizzard in 2009. It is best known for its work on the ""Call of Duty"" series.

Digital Revolution Studios has developed numerous video games, including the ""Call of Duty"" series, ""Destiny"", ""Halo 5"", ""World of Warcraft"", and ""Diablo 3"".",29,106
3369304,https://en.wikipedia.org/wiki/Hurricane%20Emily%20%281993%29,Hurricane Emily (1993),"Hurricane Emily in 1993 caused record flooding in the Outer Banks of North Carolina while remaining just offshore. The fifth named storm and the first yet strongest hurricane of the year's hurricane season, Emily developed from a tropical wave northeast of the Lesser Antilles on August 22, 1993. It moved northwestward and strengthened into a tropical storm on August 25, after becoming nearly stationary southeast of Bermuda. Emily then curved to the southwest but quickly resumed its northwest trajectory while strengthening into a hurricane. Late on August 31, the hurricane reached peak winds of 115 mph (185 km/h) on its approach to North Carolina. Although part of the eye passed over Hatteras Island in the Outer Banks, its absolute center remained 23 mi (37 km/h) offshore. Gradually weakening, the hurricane swerved away from the coast toward the northeast and later east. Emily stalled again, this time northeast of Bermuda, and dissipated on September 6 to the southeast of Newfoundland. The threat of Emily prompted hurricane warnings for much of the North Carolina coast and northward through Delaware. A mandatory evacuation for Ocracoke and Hatteras islands displaced 160,000 people during the busy Labor Day weekend; the loss in tourism revenue amounted to $10 million (1993 USD). About 1,600 residents on these islands rode out the storm in their homes, and emergency officials stayed behind. Most of the evacuees went to hotels or stayed with friends or relatives, causing an increase in business across southeastern Virginia, where effects were minimal. Due to uncertainty in forecasting Emily's path, there were also evacuations from the coasts of Virginia, Maryland, Delaware, and Fire Island in New York.","Hurricane Emily in 1993 caused record flooding across the Gulf Coast states of Louisiana, Mississippi, and Alabama. The storm was first observed on August 17 over the eastern Caribbean Sea and strengthened into a hurricane later that day. Emily struck the Yucatan Peninsula on August 20 as a Category 1 hurricane and made landfall near Tampico, Mexico the next day. The storm rapidly intensified as it moved overland and peaked as a Category 5 hurricane on August 22 before making another landfall near Pensacola, Florida on August 23. Emily then rapidly weakened to a Category 2 hurricane before making a final landfall near Mobile, Alabama on August 25. The storm caused $2.5 billion in damage and killed 19 people.",3,260,119,"200 word wikipedia style introduction on 'Hurricane Emily (1993)'
    Hurricane Emily in 1993 caused record flooding"," across the Gulf Coast states of Louisiana, Mississippi, and Alabama. The storm was first observed on August 17 over the eastern Caribbean Sea and strengthened into a hurricane later that day. Emily struck the Yucatan Peninsula on August 20 as a Category 1 hurricane and made landfall near Tampico, Mexico the next day. The storm rapidly intensified as it moved overland and peaked as a Category 5 hurricane on August 22 before making another landfall near Pensacola, Florida on August 23. Emily then rapidly weakened to a Category 2 hurricane before making a final landfall near Mobile, Alabama on August 25. The storm caused $2.5 billion in damage and killed 19 people.",25,133
